ORCID,Author,Institution,Title,PubDate,Abstract,DOI,IDlist,flag,found_words
0009-0003-6744-8010,Christoph Schober,Deggendorf Institute der Technology,Genarris: Random Generation of Molecular Crystal Structures and Fast   Screening with a Harris Approximation,1970,"  We present Genarris, a Python package that performs configuration space screening for molecular crystals of rigid molecules by random sampling with physical constraints. For fast energy evaluations Genarris employs a Harris approximation, whereby the total density of a molecular crystal is constructed via superposition of single molecule densities. Dispersion-inclusive density functional theory (DFT) is then used for the Harris density without performing a self-consistency cycle. Genarris uses machine learning for clustering, based on a relative coordinate descriptor (RCD) developed specifically for molecular crystals, which is shown to be robust in identifying packing motif similarity. In addition to random structure generation, Genarris offers three workflows based on different sequences of successive clustering and selection steps: the ""Rigorous"" workflow is an exhaustive exploration of the potential energy landscape, the ""Energy"" workflow produces a set of low energy structures, and the ""Diverse"" workflow produces a maximally diverse set of structures. The latter is recommended for generating initial populations for genetic algorithms. Here, the implementation of Genarris is reported and its application is demonstrated for three test cases. ",https://doi.org/10.1063/1.5014038,1803.02145v1,Yes,potent(1)
0009-0001-5660-4044,Benjamin Geiger,Bochum Universität der Angewandte Wissenschaften,Semiclassics in a system without classical limit: The few-body spectrum   of two interacting bosons in one dimension,1970,"  We present a semiclassical study of the spectrum of a few-body system consisting of two short-range interacting bosonic particles in one dimension, a particular case of a general class of integrable many-body systems where the energy spectrum is given by the solution of algebraic transcendental equations. By an exact mapping between $\delta$-potentials and boundary conditions on the few-body wave functions, we are able to extend previous semiclassical results for single-particle systems with mixed boundary conditions to the two-body problem. The semiclassical approach allows us to derive explicit analytical results for the smooth part of the two-body density of states that are in excellent agreement with numerical calculations. It further enables us to include the effect of bound states in the attractive case. Remarkably, for the particular case of two particles in one dimension, the discrete energy levels obtained through a requantization condition of the smooth density of states are essentially in perfect agreement with the exact ones. ",https://doi.org/10.1103/PhysRevE.96.022204,1705.09637v2,Yes,potent(1)
0000-0003-4075-984X,Markus Plattner,Hochschule München Universität der Angewandte Wissenschaften,ERIS: revitalising an adaptive optics instrument for the VLT,1970,"  ERIS is an instrument that will both extend and enhance the fundamental diffraction limited imaging and spectroscopy capability for the VLT. It will replace two instruments that are now being maintained beyond their operational lifetimes, combine their functionality on a single focus, provide a new wavefront sensing module that makes use of the facility Adaptive Optics System, and considerably improve their performance. The instrument will be competitive with respect to JWST in several regimes, and has outstanding potential for studies of the Galactic Center, exoplanets, and high redshift galaxies. ERIS had its final design review in 2017, and is expected to be on sky in 2020. This contribution describes the instrument concept, outlines its expected performance, and highlights where it will most excel. ",Kein DOI-Link verfügbar,1807.05089v1,Yes,potent(1)
0000-0002-8970-9264,Michael Krämer,München Universität der Angewandte Wissenschaften,Quarkonium Production at High-Energy Colliders,1970,"  The theoretical description of heavy quarkonium production at high-energy p-pbar and e-p colliders is reviewed. Predictions based on non-relativistic QCD factorisation are confronted with recent charmonium and bottomonium data from the Tevatron and HERA. Potential shortcomings of the present theoretical analyses are discussed, and the prospects for quarkonium physics at the upgraded Tevatron and HERA colliders and at the LHC are summarised. ",https://doi.org/10.1016/S0146-6410(01)00154-5,hep-ph/0106120v1,Yes,potent(1)
0000-0002-6672-0145,David Spieler,München Universität der Angewandte Wissenschaften,"Deep learning for brake squeal: vibration detection, characterization   and prediction",1970,"  Despite significant advances in modeling of friction-induced vibrations and brake squeal, the majority of industrial research and design is still conducted experimentally, since many aspects of squeal and its mechanisms involved remain unknown. We report here for the first time on novel strategies for handling data-intensive vibration testings to gain better insights into friction brake system vibrations and noise generation mechanisms. Machine learning-based methods to detect and characterize vibrations, to understand sensitivities and to predict brake squeal are applied with the aim to illustrate how interdisciplinary approaches can leverage the potential of data science techniques for classical mechanical engineering challenges. In the first part, a deep learning brake squeal detector is developed to identify several classes of typical friction noise recordings. The detection method is rooted in recent computer vision techniques for object detection based on convolutional neural networks. It allows to overcome limitations of classical approaches that solely rely on instantaneous spectral properties of the recorded noise. Results indicate superior detection and characterization quality when compared to a state-of-the-art brake squeal detector. In the second part, a recurrent neural network is employed to learn the parametric patterns that determine the dynamic stability of an operating brake system. Given a set of multivariate loading conditions, the RNN learns to predict the noise generation of the structure. The validated RNN represents a virtual twin model for the squeal behavior of a specific brake system. It is found that this model can predict the occurrence and the onset of brake squeal with high accuracy and that it can identify the complicated patterns and temporal dependencies in the loading conditions that drive the dynamical structure into regimes of instability. ",Kein DOI-Link verfügbar,2001.01596v2,Yes,potent(1)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,The Hartree-Fock based diagonalization - an efficient algorithm for the   treatment of interacting electrons in disordered solids,1970,"  The Hartree-Fock based diagonalization is a computational method for the investigation of the low-energy properties of correlated electrons in disordered solids. The method is related to the quantum-chemical configuration interaction approach. It consists in diagonalizing the Hamiltonian in a reduced Hilbert space built of the low-energy states of the corresponding disordered Hartree-Fock Hamiltonian. The properties of the method are discussed for the example of the quantum Coulomb glass, a lattice model of electrons in a random potential interacting via long-range Coulomb interaction. Particular attention is paid to the accuracy of the results as a function of the dimension of the reduced Hilbert space. It is argued that disorder actually helps the approximation. ",Kein DOI-Link verfügbar,cond-mat/0111062v1,Yes,potent(1)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,No enhancement of the localization length for two interacting particles   in a random potential,1970,  We study two interacting particles in a random potential chain by means of the transfer matrix method. The dependence of the two-particle localization length $\lambda_2$ on disorder and interaction strength is investigated. Our results demonstrate that the recently proposed enhancement of $\lambda_2$ as compared to the results for single particles is entirely due to the finite size of the systems considered. This is shown for a Hubbard-like onsite interaction and also a long-range interaction. ,Kein DOI-Link verfügbar,cond-mat/9612034v1,Yes,potent(1)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,The two-dimensional Anderson model of localization with random hopping,1970,"  We examine the localization properties of the 2D Anderson Hamiltonian with off-diagonal disorder. Investigating the behavior of the participation numbers of eigenstates as well as studying their multifractal properties, we find states in the center of the band which show critical behavior up to the system size $N= 200 \times 200$ considered. This result is confirmed by an independent analysis of the localization lengths in quasi-1D strips with the help of the transfer-matrix method. Adding a very small additional onsite potential disorder, the critical states become localized. ",https://doi.org/10.1007/s100510050149,cond-mat/9706265v1,Yes,potent(1)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Diamagnetism of Confined Dirac Fermions in Disordered Graphene,1970,"  The diamagnetism of confined Dirac fermions submitted to a uniform magnetic field in disordered graphene is investigated. The solutions of the energy spectrum are used to discuss the orbital magnetism from a statistical mechanical point of view. More precisely, by the technique of Green functions the self-energy for short and long-ranged disorders is obtained. This allows us to determine the susceptibility for short and long-ranged disorders together with confinement. We compare our results with already published work and point out the relevance of these findings to a systematic formulation of the diamagnetism in a confining potential. ",https://doi.org/10.1088/1751-8113/44/27/275001,1105.3277v1,Yes,potent(1)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Two interacting particles in a random potential: The random matrix model   revisited,1970,  We reinvestigate the validity of mapping the problem of two onsite interacting particles in a random potential onto an effective random matrix model. To this end we first study numerically how the non-interacting basis is coupled by the interaction. Our results indicate that the typical coupling matrix element decreases significantly faster with increasing single-particle localization length than is assumed in the random matrix model. We further show that even for models where the dependency of the coupling matrix element on the single-particle localization length is correctly described by the corresponding random matrix model its predictions for the localization length can be qualitatively incorrect. These results indicate that the mapping of an interacting random system onto an effective random matrix model is potentially dangerous. We also discuss how Imry's block-scaling picture for two interacting particles is influenced by the above arguments. ,https://doi.org/10.1002/(SICI)1521-3951(199902)211:2<681::AID-PSSB681>3.0.CO;2-I,cond-mat/9702241v2,Yes,potent(2)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Interaction-dependent enhancement of the localisation length for two   interacting particles in a one-dimensional random potential,1970,"  We present calculations of the localisation length, $\lambda_{2}$, for two interacting particles (TIP) in a one-dimensional random potential, presenting its dependence on disorder, interaction strength $U$ and system size. $\lambda_{2}(U)$ is computed by a decimation method from the decay of the Green function along the diagonal of finite samples. Infinite sample size estimates $\xi_{2}(U)$ are obtained by finite-size scaling. For U=0 we reproduce approximately the well-known dependence of the one-particle localisation length on disorder while for finite $U$, we find that $ \xi_{2}(U) \sim \xi_2(0)^{\beta(U)} $ with $\beta(U)$ varying between $\beta(0)=1$ and $\beta(1) \approx 1.5$. We test the validity of various other proposed fit functions and also study the problem of TIP in two different random potentials corresponding to interacting electron-hole pairs. As a check of our method and data, we also reproduce well-known results for the two-dimensional Anderson model without interaction. ",https://doi.org/10.1007/s100510050732,cond-mat/9806255v1,Yes,potent(2)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Formation of electron-hole pairs in a one-dimensional random environment,1970,"  We study the formation of electron-hole pairs for disordered systems in the limit of weak electron-hole interactions. We find that both attractive and repulsive interactions lead to electron-hole pair states with large localization length $\lambda_{2}$ even when we are in this non-excitonic limit. Using a numerical decimation method to calculate the decay of the Green function along the diagonal of finite samples, we investigate the dependence of $\lambda_2(U)$ on disorder, interaction strength $U$ and system size. Infinite sample size estimates $\xi_{2}(U)$ are obtained by finite-size scaling. The results show a great similarity to the problem of two interacting electrons in the same random one-dimensional potential. ",Kein DOI-Link verfügbar,cond-mat/9806350v1,Yes,potent(1)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Hartree-Fock based diagonalization: an efficient method for simulating   disordered interacting electrons,1970,"  We present an efficient numerical method for simulating the low-energy properties of disordered many-particle systems. The method which is based on the quantum-chemical configuration interaction approach consists in diagonalizing the Hamiltonian in an energetically truncated basis build of the low-energy states of the corresponding Hartree-Fock Hamiltonian. As an example we investigate the quantum Coulomb glass, a model of spinless electrons in a random potential interacting via long-range Coulomb interaction. We find that the Coulomb interaction increases the conductance of strongly disordered systems but reduces the conductance of weakly disordered systems. ",https://doi.org/10.1016/S0010-4655(99)00388-4,cond-mat/9809171v1,Yes,potent(1)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Scaling the localisation lengths for two interacting particles in   one-dimensional random potentials,1970,"  Using a numerical decimation method, we compute the localisation length $\lambda_{2}$ for two onsite interacting particles (TIP) in a one-dimensional random potential. We show that an interaction $U>0$ does lead to $\lambda_2(U) > \lambda_2(0)$ for not too large $U$ and test the validity of various proposed fit functions for $\lambda_2(U)$. Finite-size scaling allows us to obtain infinite sample size estimates $\xi_{2}(U)$ and we find that $ \xi_{2}(U) \sim \xi_2(0)^{\alpha(U)} $ with $\alpha(U)$ varying between $\alpha(0)\approx 1$ and $\alpha(1) \approx 1.5$. We observe that all $\xi_2(U)$ data can be made to coalesce onto a single scaling curve. We also present results for the problem of TIP in two different random potentials corresponding to interacting electron-hole pairs. ",https://doi.org/10.1016/S0378-4371(98)00635-9,cond-mat/9809369v1,Yes,potent(2)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Anisotropic Quantum Hall Matrix Model,1970,"  We consider the anisotropic effect in the quantum Hall systems by applying a confining potential that is not of parabolic type. This can be done by extending Susskind--Polychronakos's approach to involve the matrices of two coupled harmonic oscillators. Starting from its action, we employ a unitary transformation to diagonalize the model. The operators for building up the anisotropic ground state and creating the collective excitations can be constructed explicitly. Evaluating the area of the quantum Hall droplet, we obtain the corresponding filling factor which is found to depend on the anisotropy parameter and to vary with the magnetic field strength. This can be used to obtain the observed anisotropic filling factors, i.e. {9\over 2}, {11\over 2} and others. ",Kein DOI-Link verfügbar,hep-th/0309085v1,Yes,potent(1)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Efficiency of different numerical methods for solving Redfield equations,1970,"  The numerical efficiency of different schemes for solving the Liouville-von Neumann equation within multilevel Redfield theory has been studied. Among the tested algorithms are the well-known Runge-Kutta scheme in two different implementations as well as methods especially developed for time propagation: the Short Iterative Arnoldi, Chebyshev and Newtonian propagators. In addition, an implementation of a symplectic integrator has been studied. For a simple example of a two-center electron transfer system we discuss some aspects of the efficiency of these methods to integrate the equations of motion. Overall for time-independent potentials the Newtonian method is recommended. For time-dependent potentials implementations of the Runge-Kutta algorithm are very efficient. ",https://doi.org/10.1063/1.1335656,physics/0009059v1,Yes,potent(2)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Multifractal analysis of electronic states on random Voronoi-Delaunay   lattices,1970,"  We consider the transport of non-interacting electrons on two- and three-dimensional random Voronoi-Delaunay lattices. It was recently shown that these topologically disordered lattices feature strong disorder anticorrelations between the coordination numbers that qualitatively change the properties of continuous and first-order phase transitions. To determine whether or not these unusual features also influence Anderson localization, we study the electronic wave functions by multifractal analysis and finite-size scaling. We observe only localized states for all energies in the two-dimensional system. In three dimensions, we find two Anderson transitions between localized and extended states very close to the band edges. The critical exponent of the localization length is about 1.6. All these results agree with the usual orthogonal universality class. Additional generic energetic randomness introduced via random potentials does not lead to qualitative changes but allows us to obtain a phase diagram by varying the strength of these potentials. ",https://doi.org/10.1140/epjb/e2015-60698-7,1508.04284v2,Yes,potent(2)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Two interacting particles at the metal-insulator transition,1970,"  To investigate the influence of electronic interaction on the metal-insulator transition (MIT), we consider the Aubry-Andr\'{e} (or Harper) model which describes a quasiperiodic one-dimensional quantum system of non-interacting electrons and exhibits an MIT. For a two-particle system, we study the effect of a Hubbard interaction on the transition by means of the transfer-matrix method and finite-size scaling. In agreement with previous studies we find that the interaction localizes some states in the otherwise metallic phase of the system. Nevertheless, the MIT remains unaffected by the interaction. For a long-range interaction, many more states become localized for sufficiently large interaction strength and the MIT appears to shift towards smaller quasiperiodic potential strength. ",https://doi.org/10.1007/s100510050721,cond-mat/9808192v1,Yes,potent(1)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Child-sized 3D Printed igus Humanoid Open Platform,1970,"  The use of standard platforms in the field of humanoid robotics can accelerate research, and lower the entry barrier for new research groups. While many affordable humanoid standard platforms exist in the lower size ranges of up to 60cm, beyond this the few available standard platforms quickly become significantly more expensive, and difficult to operate and maintain. In this paper, the igus Humanoid Open Platform is presented---a new, affordable, versatile and easily customisable standard platform for humanoid robots in the child-sized range. At 90cm, the robot is large enough to interact with a human-scale environment in a meaningful way, and is equipped with enough torque and computing power to foster research in many possible directions. The structure of the robot is entirely 3D printed, allowing for a lightweight and appealing design. The electrical and mechanical designs of the robot are presented, and the main features of the corresponding open-source ROS software are discussed. The 3D CAD files for all of the robot parts have been released open-source in conjunction with this paper. ",Kein DOI-Link verfügbar,1809.10701v1,Yes,versatile(1)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Dynamical Scaling Properties of Electrons in Quantum Systems with   Multifractal Eigenstates,1970,"  We study the intricate relationships between the dynamical scaling properties of electron wave packets and the multifractality of the eigenstates in quantum systems. Numerical simulations for the Harper model and the Fibonacci chain indicate that the root mean square displacement displays the scaling behavior $r(t)\sim t^\beta$ with $\beta=D_2^\psi$, where $D_2^\psi$ is the correlation dimension of the multifractal eigenstates. The equality can be generalized to $d$-dimensional systems as $\beta=D_2^\psi/d$, as long as the electron motion is ballistic in the effective $D_2^\psi$-dimensional space. This equality should be replaced by $\beta<D_2^\psi/d$ if the motion is non-ballistic, as supported by all known results. ",Kein DOI-Link verfügbar,cond-mat/0011118v1,Yes,intricate(1)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,"Fock space localization, return probability, and conductance of   disordered interacting electrons",1970,"  We numerically simulate the low-energy properties of interacting electrons in a random potential using the Hartree-Fock based exact diagonalization method. In particular, we investigate how the transport properties are influenced by the combined effects of disorder and correlations in the presence of the electron spin. To this end we calculate the participation number of many-particle states in Fock space, the return probability of single-particle excitations, and the Kubo-Greenwood conductance. It turns out that in the strongly localized regime interactions increase the conductance whereas for weak disorder interactions decrease the conductance. In contrast, single-particle excitations in general experience a localizing influence of the interactions. ",https://doi.org/10.1016/S0921-4526(00)00778-X,cond-mat/0105481v1,Yes,potent(1)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,The concept of correlated density and its application,1970,"  The correlated density appears in many physical systems ranging from dense interacting gases up to Fermi liquids which develop a coherent state at low temperatures, the superconductivity. One consequence of the correlated density is the Bernoulli potential in superconductors which compensates forces from dielectric currents. This Bernoulli potential allows to access material parameters. Though within the surface potential these contributions are largely canceled, the bulk measurements with NMR can access this potential. Recent experiments are explained and new ones suggested. The underlying quantum statistical theory in nonequilibrium is the nonlocal kinetic theory developed earlier. ",https://doi.org/10.1142/S0217979207043713,cond-mat/0612080v1,Yes,potent(4)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Bernoulli potential in type-I and weak type-II superconductors: III.   Electrostatic potential above the vortex lattice,1970,"  The electrostatic potential above the Abrikosov vortex lattice, discussed earlier by Blatter {\em et al.} {[}PRL {\bf 77}, 566 (1996){]}, is evaluated within the Ginzburg-Landau theory. Unlike previous studies we include the surface dipole. Close to the critical temperature, the surface dipole reduces the electrostatic potential to values below a sensitivity of recent sensors. At low temperatures the surface dipole is less effective and the electrostatic potential remains observable as predicted earlier. ",https://doi.org/10.1103/PhysRevB.71.024526,cond-mat/0409397v2,Yes,potent(3)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Exploring the Single-Particle Mobility Edge in a One-Dimensional   Quasiperiodic Optical Lattice,1970,"  A single-particle mobility edge (SPME) marks a critical energy separating extended from localized states in a quantum system. In one-dimensional systems with uncorrelated disorder, a SPME cannot exist, since all single-particle states localize for arbitrarily weak disorder strengths. However, if correlations are present in the disorder potential, the localization transition can occur at a finite disorder strength and SPMEs become possible. In this work, we find experimental evidence for the existence of such a SPME in a one-dimensional quasi-periodic optical lattice. Specifically, we find a regime where extended and localized single-particle states coexist, in good agreement with theoretical simulations, which predict a SPME in this regime. ",https://doi.org/10.1103/PhysRevLett.120.160404,1709.03478v1,Yes,potent(1)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Autonomous Wall Building with a UGV-UAV Team at MBZIRC 2020,1970,"  Constructing large structures with robots is a challenging task with many potential applications that requires mobile manipulation capabilities. We present two systems for autonomous wall building that we developed for the Mohamed Bin Zayed International Robotics Challenge 2020. Both systems autonomously perceive their environment, find bricks, and build a predefined wall structure. While the UGV uses a 3D LiDAR-based perception system which measures brick poses with high precision, the UAV employs a real-time camera-based system for visual servoing. We report results and insights from our successful participation at the MBZIRC 2020 Finals, additional lab experiments, and discuss the lessons learned from the competition. ",Kein DOI-Link verfügbar,2011.01999v1,Yes,potent(1)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Autonomous Fire Fighting with a UAV-UGV Team at MBZIRC 2020,1970,"  Every day, burning buildings threaten the lives of occupants and first responders trying to save them. Quick action is of essence, but some areas might not be accessible or too dangerous to enter. Robotic systems have become a promising addition to firefighting, but at this stage, they are mostly manually controlled, which is error-prone and requires specially trained personal.   We present two systems for autonomous firefighting from air and ground we developed for the Mohamed Bin Zayed International Robotics Challenge (MBZIRC) 2020. The systems use LiDAR for reliable localization within narrow, potentially GNSS-restricted environments while maneuvering close to obstacles. Measurements from LiDAR and thermal cameras are fused to track fires, while relative navigation ensures successful extinguishing.   We analyze and discuss our successful participation during the MBZIRC 2020, present further experiments, and provide insights into our lessons learned from the competition. ",Kein DOI-Link verfügbar,2106.06444v1,Yes,potent(1)
0000-0002-5443-4176,Michael Schreiber,München Universität der Angewandte Wissenschaften,Team NimbRo's UGV Solution for Autonomous Wall Building and Fire   Fighting at MBZIRC 2020,1970,"  Autonomous robotic systems for various applications including transport, mobile manipulation, and disaster response are becoming more and more complex. Evaluating and analyzing such systems is challenging. Robotic competitions are designed to benchmark complete robotic systems on complex state-of-the-art tasks. Participants compete in defined scenarios under equal conditions. We present our UGV solution developed for the Mohamed Bin Zayed International Robotics Challenge 2020. Our hard- and software components to address the challenge tasks of wall building and fire fighting are integrated into a fully autonomous system. The robot consists of a wheeled omnidirectional base, a 6 DoF manipulator arm equipped with a magnetic gripper, a highly efficient storage system to transport box-shaped objects, and a water spraying system to fight fires. The robot perceives its environment using 3D LiDAR as well as RGB and thermal camera-based perception modules, is capable of picking box-shaped objects and constructing a pre-defined wall structure, as well as detecting and localizing heat sources in order to extinguish potential fires. A high-level planner solves the challenge tasks using the robot skills. We analyze and discuss our successful participation during the MBZIRC 2020 finals, present further experiments, and provide insights to our lessons learned. ",Kein DOI-Link verfügbar,2105.11979v2,Yes,potent(1)
0000-0001-9643-7407,Johannes Lange,München Universität der Angewandte Wissenschaften,Cluster Cosmology Without Cluster Finding,1970,"  We propose that observations of super-massive galaxies contain cosmological constraining power similar to conventional cluster cosmology, and we provide promising indications that the associated systematic errors are comparably easier to control. We consider a fiducial spectroscopic and stellar mass complete sample of galaxies drawn from the Dark Energy Spectroscopic Survey (DESI) and forecast how constraints on Omega_m-sigma_8 from this sample will compare with those from number counts of clusters based on richness. At fixed number density, we find that massive galaxies offer similar constraints to galaxy clusters. However, a mass-complete galaxy sample from DESI has the potential to probe lower halo masses than standard optical cluster samples (which are typically limited to richness above 20 and halo mass above 10^13.5); additionally, it is straightforward to cleanly measure projected galaxy clustering for such a DESI sample, which we show can substantially improve the constraining power on Omega_m. We also compare the constraining power of stellar mass-limited samples to those from larger but mass-incomplete samples (e.g., the DESI Bright Galaxy Survey, BGS, Sample); relative to a lower number density stellar mass-limited samples, we find that a BGS-like sample improves statistical constraints by 60% for Omega_m and 40% for sigma_8, but this uses small scale information which will be harder to model for BGS. Our initial assessment of the systematics associated with supermassive galaxy cosmology yields promising results. The proposed samples have a 10% satellite fraction, but we show that cosmological constraints may be robust to the impact of satellites. These findings motivate future work to realize the potential of super-massive galaxies to probe lower halo masses than richness-based clusters and to avoid persistent systematics associated with optical cluster finding. ",Kein DOI-Link verfügbar,2306.03777v1,Yes,potent(2)
0000-0001-9643-7407,Johannes Lange,München Universität der Angewandte Wissenschaften,The Outer Stellar Mass of Massive Galaxies: A Simple Tracer of Halo Mass   with Scatter Comparable to Richness and Reduced Projection Effects,1970,"  Using the weak gravitational lensing data from the Hyper Suprime-Cam Subaru Strategic Program (HSC survey), we study the potential of different stellar mass estimates in tracing halo mass. We consider galaxies with $\log {M_{\star}/M_{\odot}}>11.5$ at 0.2 < z < 0.5 with carefully measured light profiles and clusters from the redMaPPer and CAMIRA richness-based algorithms. We devise a method (the ""TopN"" test) to evaluate the scatter in the halo mass-observable relation for different tracers and inter-compare halo mass proxies in four number density bins using stacked galaxy-galaxy lensing profiles. This test reveals three key findings. The stellar mass based on cModel photometry or aperture luminosity within R<30 kpc is a poor proxy of halo mass. In contrast, the stellar mass of the outer envelope is an excellent halo mass proxy. The stellar mass within R=[50,100] kpc, M*[50,100], has performance comparable to the state-of-the-art richness-based cluster finders at $\log{M_{\rm vir}/M_{\odot}}>14.0$ and could be a better halo mass tracer at lower halo masses. Finally, using N-body simulations, we find that the lensing profiles of massive halos selected by M*[50,100] are consistent with the expectation for a sample without projection or mis-centering effects. On the other hand, Richness-selected clusters display an excess at R~1 Mpc in their lensing profiles, which may suggest a more significant impact from selection biases. These results suggest that Mstar-based tracers have distinct advantages in identifying massive halos, which could open up new avenues for cluster cosmology. ",https://doi.org/10.1093/mnras/stac1680,2109.02646v1,Yes,potent(1)
0000-0002-1359-8633,Florian Gallwitz,Nuremberg Institute der Technology / Technische Hochschule Nürnberg,Investigating the Validity of Botometer-based Social Bot Studies,1970,"  The idea that social media platforms like Twitter are inhabited by vast numbers of social bots has become widely accepted in recent years. Social bots are assumed to be automated social media accounts operated by malicious actors with the goal of manipulating public opinion. They are credited with the ability to produce content autonomously and to interact with human users. Social bot activity has been reported in many different political contexts, including the U.S. presidential elections, discussions about migration, climate change, and COVID-19. However, the relevant publications either use crude and questionable heuristics to discriminate between supposed social bots and humans or -- in the vast majority of the cases -- fully rely on the output of automatic bot detection tools, most commonly Botometer. In this paper, we point out a fundamental theoretical flaw in the widely-used study design for estimating the prevalence of social bots. Furthermore, we empirically investigate the validity of peer-reviewed Botometer-based studies by closely and systematically inspecting hundreds of accounts that had been counted as social bots. We were unable to find a single social bot. Instead, we found mostly accounts undoubtedly operated by human users, the vast majority of them using Twitter in an inconspicuous and unremarkable fashion without the slightest traces of automation. We conclude that studies claiming to investigate the prevalence, properties, or influence of social bots based on Botometer have, in reality, just investigated false positives and artifacts of this approach. ",Kein DOI-Link verfügbar,2207.11474v1,Yes,undoubtedly(1)
0000-0003-4855-9586,Dennis Mayer,Esslingen Universität der Angewandte Wissenschaften,Tuning confined states and valley g-factors by quantum dot design in   bilayer graphene,1970,"  Electrostatically confined quantum dots in bilayer graphene have shown potential as building blocks for quantum technologies. To operate the dots, e.g., as qubits, a precise understanding and control of the confined states and their properties is required. Herein, a large-scale numerical characterization of confined quantum states in bilayer graphene dots is performed over an extensive range of gate-tunable parameters such as the dot size, depth, shape, and the bilayer graphene gap. The dot states' orbital degeneracy, wave function distribution, and valley g-factor are established and the parametric dependencies to achieve different regimes are provided. It is found that the dot states are highly susceptible to gate-dependent confinement and material parameters, enabling efficient tuning of confined states and valley g-factor modulation by quantum dot design. ",https://doi.org/10.1002/pssb.202300395,2404.09910v1,Yes,potent(1)
0000-0003-4855-9586,Dennis Mayer,Esslingen Universität der Angewandte Wissenschaften,Following excited-state chemical shifts in molecular ultrafast x-ray   photoelectron spectroscopy,1970,"  The conversion of photon energy into other energetic forms in molecules is accompanied by charge moving on ultrafast timescales. We directly observe the charge motion at a specific site in an electronically excited molecule using time-resolved x-ray photoelectron spectroscopy (TR-XPS). We extend the concept of static chemical shift from conventional XPS by the excited-state chemical shift (ESCS), which is connected to the charge in the framework of a potential model. This allows us to invert TR-XPS spectra to the dynamic charge at a specific atom. We demonstrate the power of TR-XPS by using sulphur 2p-core-electron-emission probing to study the UV-excited dynamics of 2-thiouracil. The new method allows us to discover that a major part of the population relaxes to the molecular ground state within 220-250 fs. In addition, a 250-fs oscillation, visible in the kinetic energy of the TR-XPS, reveals a coherent exchange of population among electronic states. ",https://doi.org/10.1038/s41467-021-27908-y,2102.13431v2,Yes,potent(1)
0000-0002-5150-9697,Immanuel Weber,Hochschule Koblenz - RheinAhrCampus,BlessemFlood21: Advancing Flood Analysis with a High-Resolution   Georeferenced Dataset for Humanitarian Aid Support,1970,"  Floods are an increasingly common global threat, causing emergencies and severe damage to infrastructure. During crises, organisations such as the World Food Programme use remotely sensed imagery, typically obtained through drones, for rapid situational analysis to plan life-saving actions. Computer Vision tools are needed to support task force experts on-site in the evaluation of the imagery to improve their efficiency and to allocate resources strategically. We introduce the BlessemFlood21 dataset to stimulate research on efficient flood detection tools. The imagery was acquired during the 2021 Erftstadt-Blessem flooding event and consists of high-resolution and georeferenced RGB-NIR images. In the resulting RGB dataset, the images are supplemented with detailed water masks, obtained via a semi-supervised human-in-the-loop technique, where in particular the NIR information is leveraged to classify pixels as either water or non-water. We evaluate our dataset by training and testing established Deep Learning models for semantic segmentation. With BlessemFlood21 we provide labeled high-resolution RGB data and a baseline for further development of algorithmic solutions tailored to flood detection in RGB imagery. ",Kein DOI-Link verfügbar,2407.05007v1,Yes,strategically(1)
