PubDate,IDlist,TotalWords,Faculty,Year,Keyword,Count
2021-05-15 13:13:05+00:00,2105.07219v1,14264,Technische Fakultät,2021,reportedly,0.0
2015-06-24 07:19:16+00:00,1506.07260v1,13706,Technische Fakultät,2015,reportedly,0.0
2023-05-15 08:20:57+00:00,2305.08432v1,17489,Technische Fakultät,2023,reportedly,0.0
2014-10-01 12:42:31+00:00,1410.0204v1,4752,Technische Fakultät,2014,reportedly,0.0
2020-01-05 11:28:36+00:00,2001.01214v1,10409,Technische Fakultät,2020,reportedly,0.0
2018-06-12 11:21:37+00:00,1806.04442v2,9208,Technische Fakultät,2018,reportedly,0.0
2022-07-28 07:18:43+00:00,2207.13918v1,13289,Technische Fakultät,2022,reportedly,0.0
2014-03-18 14:10:32+00:00,1403.4461v3,12860,Technische Fakultät,2014,reportedly,0.0
2014-09-26 11:34:33+00:00,1409.7540v1,7063,Technische Fakultät,2014,reportedly,0.0
2021-11-17 13:58:31+00:00,2111.09122v1,12095,Technische Fakultät,2021,reportedly,0.0
2021-11-30 14:15:37+00:00,2111.15424v1,7261,Technische Fakultät,2021,reportedly,0.0
2021-11-30 17:43:32+00:00,2111.15597v1,12694,Technische Fakultät,2021,reportedly,0.0
2022-08-16 08:21:16+00:00,2208.07598v1,8625,Technische Fakultät,2022,reportedly,0.0
2015-01-22 08:52:13+00:00,1501.05428v1,8476,Technische Fakultät,2015,reportedly,0.0
2023-09-06 14:29:32+00:00,2309.03037v2,6107,Technische Fakultät,2023,reportedly,0.0
2020-12-05 15:24:10+00:00,2012.03051v2,12974,Technische Fakultät,2020,reportedly,0.0
2024-08-09 13:16:01+00:00,2408.13263v1,13611,Technische Fakultät,2024,reportedly,0.0
2016-09-27 14:50:15+00:00,1609.08484v1,11684,Technische Fakultät,2016,reportedly,0.0
2017-01-19 12:44:17+00:00,1701.05395v4,14876,Technische Fakultät,2017,reportedly,0.0
2009-07-16 15:25:50+00:00,0907.2868v1,11386,Technische Fakultät,2009,reportedly,0.0
2010-08-13 12:06:29+00:00,1008.2300v1,7678,Technische Fakultät,2010,reportedly,0.0
2011-01-13 17:32:01+00:00,1101.2613v2,10159,Technische Fakultät,2011,reportedly,0.0
2020-01-15 22:24:40+00:00,2001.05581v1,2256,Technische Fakultät,2020,reportedly,0.0
2020-01-15 22:24:40+00:00,2001.05581v1,2256,Technische Fakultät,2020,reportedly,0.0
2013-05-15 09:54:58+00:00,1305.3407v2,13026,Technische Fakultät,2013,reportedly,0.0
2011-03-01 14:07:04+00:00,1103.0172v2,11273,Technische Fakultät,2011,reportedly,0.0
2014-09-09 09:51:01+00:00,1409.2585v1,8719,Technische Fakultät,2014,reportedly,0.0
2019-11-25 21:29:59+00:00,1911.11240v1,9833,Technische Fakultät,2019,reportedly,0.0
2022-02-17 22:05:41+00:00,2202.08917v1,7003,Technische Fakultät,2022,reportedly,0.0
2020-03-26 14:48:25+00:00,2003.11949v1,9781,Technische Fakultät,2020,reportedly,0.0
2020-12-27 11:22:25+00:00,2012.13919v1,4075,Technische Fakultät,2020,reportedly,0.0
2022-06-08 06:13:39+00:00,2207.14160v2,9295,Technische Fakultät,2022,reportedly,0.0
2022-02-23 20:45:41+00:00,2202.11777v1,10233,Technische Fakultät,2022,reportedly,0.0
2018-09-20 11:11:42+00:00,1809.07572v1,6410,Technische Fakultät,2018,reportedly,0.0
2023-01-30 13:05:47+00:00,2301.12854v1,7287,Technische Fakultät,2023,reportedly,0.0
2017-01-27 17:35:56+00:00,1701.08125v1,4694,Technische Fakultät,2017,reportedly,0.0
2022-01-11 13:50:26+00:00,2201.03947v1,9903,Technische Fakultät,2022,reportedly,0.0
2024-04-25 11:02:54+00:00,2404.16508v1,17912,Technische Fakultät,2024,reportedly,0.0
2019-05-10 15:04:48+00:00,1905.04205v1,17544,Technische Fakultät,2019,reportedly,0.0
2024-05-01 16:54:12+00:00,2405.00629v2,9103,Technische Fakultät,2024,reportedly,0.0
2017-01-30 10:01:38+00:00,1701.08528v1,12961,Technische Fakultät,2017,reportedly,0.0
2020-08-10 09:50:17+00:00,2008.03995v1,4342,Technische Fakultät,2020,reportedly,0.0
2023-08-14 13:06:10+00:00,2308.07121v2,3294,Technische Fakultät,2023,reportedly,0.0
2021-12-14 16:11:55+00:00,2112.07507v1,11113,Technische Fakultät,2021,reportedly,0.0
2023-04-03 07:34:43+00:00,2304.00765v2,12044,Technische Fakultät,2023,reportedly,0.0
2024-06-24 08:20:43+00:00,2406.16426v2,9548,Technische Fakultät,2024,reportedly,0.0
2024-03-15 15:10:40+00:00,2403.10380v3,18951,Technische Fakultät,2024,reportedly,0.0
2019-05-16 14:59:53+00:00,1905.07264v1,9509,Technische Fakultät,2019,reportedly,0.0
2017-04-02 17:19:02+00:00,1704.00331v1,4562,Technische Fakultät,2017,reportedly,0.0
2021-10-13 09:20:41+00:00,2110.06592v1,3737,Technische Fakultät,2021,reportedly,0.0
2022-03-09 11:57:00+00:00,2203.04660v1,6935,Technische Fakultät,2022,reportedly,0.0
2022-07-13 14:25:30+00:00,2207.06224v2,3151,Technische Fakultät,2022,reportedly,0.0
2020-05-04 16:08:03+00:00,2005.01595v1,14528,Technische Fakultät,2020,reportedly,0.0
2022-03-09 11:58:00+00:00,2203.04661v1,6435,Technische Fakultät,2022,reportedly,0.0
2022-03-09 11:58:31+00:00,2203.04662v1,3570,Technische Fakultät,2022,reportedly,0.0
2024-02-20 10:35:51+00:00,2402.12891v2,15010,Technische Fakultät,2024,reportedly,0.0
2018-12-03 12:07:01+00:00,1812.00693v1,6917,Technische Fakultät,2018,reportedly,0.0
2020-03-19 15:28:08+00:00,2003.08865v1,8913,Technische Fakultät,2020,reportedly,0.0
2023-06-21 11:35:37+00:00,2306.12189v2,10550,Technische Fakultät,2023,reportedly,0.0
2020-02-20 13:29:27+00:00,2002.08721v5,19271,Technische Fakultät,2020,reportedly,0.0
2021-07-07 08:16:42+00:00,2107.03070v1,6592,Technische Fakultät,2021,reportedly,0.0
2019-07-30 12:56:01+00:00,1907.12868v1,5873,Technische Fakultät,2019,reportedly,0.0
2022-07-28 11:31:43+00:00,2207.14023v1,5619,Technische Fakultät,2022,reportedly,0.0
2022-07-28 11:31:43+00:00,2207.14023v1,5619,Technische Fakultät,2022,reportedly,0.0
2023-05-22 08:12:25+00:00,2305.12811v1,26469,Technische Fakultät,2023,reportedly,0.0
2022-07-22 09:35:48+00:00,2207.10970v2,7393,Technische Fakultät,2022,reportedly,0.0
2020-09-18 07:30:18+00:00,2009.08664v1,4887,Technische Fakultät,2020,reportedly,0.0
2020-12-03 08:54:25+00:00,2012.01768v2,8295,Technische Fakultät,2020,reportedly,0.0
2021-10-13 10:50:50+00:00,2110.06630v1,8936,Technische Fakultät,2021,reportedly,0.0
2021-06-30 17:00:47+00:00,2106.16209v4,14010,Technische Fakultät,2021,reportedly,0.0
2022-07-13 14:17:21+00:00,2207.06214v3,83088,Technische Fakultät,2022,reportedly,0.0
2022-05-13 18:20:50+00:00,2205.06841v1,9512,Technische Fakultät,2022,reportedly,0.0
2016-08-19 14:40:02+00:00,1608.05617v1,5720,Technische Fakultät,2016,reportedly,0.0
2017-09-14 14:35:50+00:00,1709.04816v1,7696,Technische Fakultät,2017,reportedly,0.0
2024-02-20 12:25:36+00:00,2402.12960v1,13081,Technische Fakultät,2024,reportedly,0.0
2019-09-20 15:37:21+00:00,1909.09562v1,15358,Technische Fakultät,2019,reportedly,0.0
2018-08-22 15:13:56+00:00,1808.07401v1,8121,Technische Fakultät,2018,reportedly,0.0
2019-08-29 08:47:52+00:00,1908.11101v1,6230,Technische Fakultät,2019,reportedly,0.0
2011-03-21 20:01:02+00:00,1103.4133v2,10097,Technische Fakultät,2011,reportedly,0.0
2019-08-28 09:34:50+00:00,1908.10607v1,7140,Technische Fakultät,2019,reportedly,0.0
2016-05-04 17:18:05+00:00,1605.01352v1,11957,Technische Fakultät,2016,reportedly,0.0
2020-08-27 09:07:36+00:00,2008.11999v1,8268,Technische Fakultät,2020,reportedly,0.0
2011-08-29 15:38:31+00:00,1108.5609v1,6792,Technische Fakultät,2011,reportedly,0.0
2007-11-02 16:49:30+00:00,0711.0348v1,6775,Technische Fakultät,2007,reportedly,0.0
2013-07-17 14:30:17+00:00,1307.4648v1,6865,Technische Fakultät,2013,reportedly,0.0
2017-01-03 10:32:32+00:00,1701.00631v1,7796,Technische Fakultät,2017,reportedly,0.0
2017-01-03 10:34:39+00:00,1701.00636v1,8502,Technische Fakultät,2017,reportedly,0.0
2021-05-01 14:54:56+00:00,2105.00272v1,5594,Technische Fakultät,2021,reportedly,0.0
2021-03-21 13:46:43+00:00,2103.11397v1,8968,Technische Fakultät,2021,reportedly,0.0
2022-09-30 10:38:18+00:00,2210.01100v1,14284,Technische Fakultät,2022,reportedly,0.0
2022-09-30 10:38:18+00:00,2210.01100v1,14284,Technische Fakultät,2022,reportedly,0.0
2019-09-27 07:06:02+00:00,1909.12521v1,6286,Technische Fakultät,2019,reportedly,0.0
2023-09-17 08:56:36+00:00,2309.09216v1,5228,Technische Fakultät,2023,reportedly,0.0
2024-08-25 15:34:00+00:00,2408.13866v1,8116,Technische Fakultät,2024,reportedly,0.0
2021-09-29 06:49:09+00:00,2109.14217v1,3855,Technische Fakultät,2021,reportedly,0.0
2022-02-01 20:42:02+00:00,2202.00747v1,5859,Technische Fakultät,2022,reportedly,0.0
2019-07-12 10:27:42+00:00,1907.05663v1,5472,Technische Fakultät,2019,reportedly,0.0
2021-08-19 09:52:19+00:00,2108.08589v1,9451,Technische Fakultät,2021,reportedly,0.0
2023-03-24 19:51:52+00:00,2303.14256v1,9241,Technische Fakultät,2023,reportedly,0.0
2023-04-12 08:26:05+00:00,2304.05688v1,6745,Technische Fakultät,2023,reportedly,0.0
2019-11-15 09:05:16+00:00,1911.06525v1,5148,Technische Fakultät,2019,reportedly,0.0
2020-09-01 09:13:16+00:00,2009.00304v3,13508,Technische Fakultät,2020,reportedly,0.0
2023-08-30 06:35:40+00:00,2308.15785v1,9463,Technische Fakultät,2023,reportedly,0.0
2024-01-15 22:13:48+00:00,2401.07985v1,16606,Technische Fakultät,2024,reportedly,0.0
2023-03-20 13:22:03+00:00,2303.11088v2,15870,Technische Fakultät,2023,reportedly,0.0
2019-07-01 20:06:50+00:00,1907.01046v1,8401,Technische Fakultät,2019,reportedly,0.0
2021-08-18 10:25:01+00:00,2108.08081v1,4371,Technische Fakultät,2021,reportedly,0.0
2021-10-20 06:49:41+00:00,2110.10404v1,5528,Technische Fakultät,2021,reportedly,0.0
2024-04-22 17:17:17+00:00,2404.14364v1,5023,Technische Fakultät,2024,reportedly,0.0
2019-08-16 14:26:08+00:00,1908.05986v1,6867,Technische Fakultät,2019,reportedly,0.0
2023-11-09 21:24:12+00:00,2311.05748v1,6457,Technische Fakultät,2023,reportedly,0.0
2024-08-15 13:19:55+00:00,2408.08141v1,5279,Technische Fakultät,2024,reportedly,0.0
2020-03-05 13:32:10+00:00,2003.02603v1,5683,Technische Fakultät,2020,reportedly,0.0
2021-03-17 17:11:15+00:00,2103.09782v1,3291,Technische Fakultät,2021,reportedly,0.0
2022-09-26 12:46:11+00:00,2209.13644v1,8790,Technische Fakultät,2022,reportedly,0.0
2020-09-03 10:03:56+00:00,2009.01554v1,1566,Technische Fakultät,2020,reportedly,0.0
2020-09-22 07:55:03+00:00,2009.10369v1,11656,Technische Fakultät,2020,reportedly,0.0
2019-07-03 12:11:43+00:00,1907.01875v1,2853,Technische Fakultät,2019,reportedly,0.0
2021-03-16 23:17:16+00:00,2103.09363v1,4865,Technische Fakultät,2021,reportedly,0.0
2022-04-25 08:42:39+00:00,2204.11509v2,9982,Technische Fakultät,2022,reportedly,0.0
2021-03-15 15:45:49+00:00,2103.08469v1,5682,Technische Fakultät,2021,reportedly,0.0
2015-08-18 12:39:05+00:00,1508.04752v1,23957,Technische Fakultät,2015,reportedly,0.0
2016-09-10 14:50:42+00:00,1609.03062v1,21284,Technische Fakultät,2016,reportedly,0.0
2017-01-08 15:25:53+00:00,1701.01971v1,7772,Technische Fakultät,2017,reportedly,0.0
2012-08-28 08:00:48+00:00,1208.5580v2,12336,Technische Fakultät,2012,reportedly,0.0
2013-03-24 15:05:19+00:00,1303.5956v2,11214,Technische Fakultät,2013,reportedly,0.0
2024-07-29 13:45:23+00:00,2407.20013v2,4955,Technische Fakultät,2024,reportedly,0.0
2013-08-06 08:31:44+00:00,1308.1204v1,19490,Technische Fakultät,2013,reportedly,0.0
2013-02-12 00:29:00+00:00,1302.2675v2,16657,Technische Fakultät,2013,reportedly,0.0
2013-07-17 01:42:06+00:00,1307.4471v1,8814,Technische Fakultät,2013,reportedly,0.0
2021-12-06 13:46:55+00:00,2112.03046v1,8616,Technische Fakultät,2021,reportedly,0.0
2022-04-12 11:23:28+00:00,2204.08996v3,2887,Technische Fakultät,2022,reportedly,0.0
2020-12-07 14:19:33+00:00,2012.03719v2,9860,Technische Fakultät,2020,reportedly,0.0
2023-05-03 14:23:37+00:00,2305.02145v2,7196,Technische Fakultät,2023,reportedly,0.0
2018-09-11 06:56:03+00:00,1809.03699v2,15630,Technische Fakultät,2018,reportedly,0.0
2024-05-06 12:46:43+00:00,2405.03426v3,7602,Technische Fakultät,2024,reportedly,0.0
2020-02-28 18:21:29+00:00,2002.12906v4,18888,Technische Fakultät,2020,reportedly,0.0
2024-05-21 13:50:02+00:00,2405.12798v1,9309,Technische Fakultät,2024,reportedly,0.0
2021-03-26 15:20:29+00:00,2103.14522v1,8515,Technische Fakultät,2021,reportedly,0.0
2023-08-08 11:13:58+00:00,2308.04186v1,10315,Technische Fakultät,2023,reportedly,0.0
2015-03-04 12:45:38+00:00,1503.01298v2,3279,Technische Fakultät,2015,reportedly,0.0
2014-01-18 11:45:44+00:00,1401.4533v2,6733,Technische Fakultät,2014,reportedly,0.0
2024-08-29 08:31:26+00:00,2408.16346v1,8442,Technische Fakultät,2024,reportedly,0.0
2019-03-27 20:08:58+00:00,1903.11682v3,3442,Technische Fakultät,2019,reportedly,0.0
2022-03-14 10:58:29+00:00,2203.06995v3,13315,Technische Fakultät,2022,reportedly,0.0
2015-01-14 13:42:59+00:00,1501.03342v2,6200,Technische Fakultät,2015,reportedly,0.0
2014-10-02 14:34:36+00:00,1410.0569v1,6641,Technische Fakultät,2014,reportedly,0.0
2018-04-08 20:13:59+00:00,1804.02751v1,4181,Technische Fakultät,2018,reportedly,0.0
2018-09-17 16:04:45+00:00,1809.06299v1,4422,Technische Fakultät,2018,reportedly,0.0
2013-08-08 13:09:13+00:00,1308.1838v1,10998,Technische Fakultät,2013,reportedly,0.0
2014-10-07 14:26:58+00:00,1410.1740v1,7475,Technische Fakultät,2014,reportedly,0.0
2022-08-17 11:06:44+00:00,2208.08221v4,9728,Technische Fakultät,2022,reportedly,0.0
2021-05-25 16:58:16+00:00,2105.12078v1,14299,Technische Fakultät,2021,reportedly,0.0
2012-05-25 04:41:40+00:00,1205.5611v1,5711,Technische Fakultät,2012,reportedly,0.0
2013-04-26 22:34:40+00:00,1304.7300v1,6178,Technische Fakultät,2013,reportedly,0.0
2020-06-04 07:08:45+00:00,2006.02670v1,15510,Technische Fakultät,2020,reportedly,0.0
2016-01-11 14:14:23+00:00,1601.02453v1,1841,Technische Fakultät,2016,reportedly,0.0
2018-05-24 07:49:35+00:00,1805.09535v1,7896,Technische Fakultät,2018,reportedly,0.0
2010-04-01 09:34:55+00:00,1004.0092v1,6327,Technische Fakultät,2010,reportedly,0.0
2007-07-04 09:33:21+00:00,0707.0562v2,4202,Technische Fakultät,2007,reportedly,0.0
2016-03-31 21:25:42+00:00,1604.00054v5,16657,Technische Fakultät,2016,reportedly,0.0
2019-05-28 14:28:12+00:00,1905.11847v2,8113,Technische Fakultät,2019,reportedly,0.0
2023-02-13 10:37:48+00:00,2302.06248v4,6395,Technische Fakultät,2023,reportedly,0.0
2017-02-25 17:05:35+00:00,1702.07922v2,15183,Technische Fakultät,2017,reportedly,0.0
2017-10-11 18:32:57+00:00,1710.04247v2,7978,Technische Fakultät,2017,reportedly,0.0
2019-09-12 11:44:33+00:00,1909.05580v1,13989,Technische Fakultät,2019,reportedly,0.0
2021-06-25 09:22:52+00:00,2107.04014v1,6281,Technische Fakultät,2021,reportedly,0.0
2019-06-03 11:32:34+00:00,1906.00715v1,8913,Technische Fakultät,2019,reportedly,0.0
2023-06-25 10:16:49+00:00,2306.14192v3,8864,Technische Fakultät,2023,reportedly,0.0
2023-08-16 13:56:45+00:00,2308.08374v1,12073,Technische Fakultät,2023,reportedly,0.0
2011-08-18 03:52:46+00:00,1108.3622v1,2679,Technische Fakultät,2011,reportedly,0.0
2018-04-04 16:43:31+00:00,1804.07647v1,9456,Technische Fakultät,2018,reportedly,0.0
2020-05-19 08:28:03+00:00,2005.09281v3,11827,Technische Fakultät,2020,reportedly,0.0
2020-03-10 10:51:05+00:00,2003.04629v1,16070,Technische Fakultät,2020,reportedly,0.0
2018-02-02 00:46:36+00:00,1802.00523v1,12072,Technische Fakultät,2018,reportedly,0.0
2020-01-30 09:08:41+00:00,2001.11218v2,9641,Technische Fakultät,2020,reportedly,0.0
2019-04-19 09:09:49+00:00,1904.09125v2,13492,Technische Fakultät,2019,reportedly,0.0
2020-04-28 04:23:29+00:00,2004.13288v1,8536,Technische Fakultät,2020,reportedly,0.0
2021-04-19 05:45:44+00:00,2104.09063v1,9519,Technische Fakultät,2021,reportedly,0.0
2019-06-27 15:03:20+00:00,1906.11718v1,8377,Technische Fakultät,2019,reportedly,0.0
2022-02-16 10:45:10+00:00,2202.07981v1,10874,Technische Fakultät,2022,reportedly,0.0
2021-05-15 13:13:50+00:00,2105.07220v1,10597,Technische Fakultät,2021,reportedly,0.0
2021-08-06 06:43:56+00:00,2108.02963v1,4197,Technische Fakultät,2021,reportedly,0.0
2022-08-18 12:56:12+00:00,2208.08806v1,10463,Technische Fakultät,2022,reportedly,0.0
2023-11-17 17:23:38+00:00,2311.10658v1,13349,Technische Fakultät,2023,reportedly,0.0
2020-08-08 13:13:37+00:00,2008.03516v2,14805,Technische Fakultät,2020,reportedly,0.0
2020-10-14 17:18:02+00:00,2010.07253v3,10996,Technische Fakultät,2020,reportedly,0.0
2018-01-25 19:14:37+00:00,1801.08565v1,8611,Technische Fakultät,2018,reportedly,0.0
2021-07-20 15:03:05+00:00,2107.09546v2,45902,Technische Fakultät,2021,reportedly,0.0
2022-08-19 09:32:48+00:00,2208.09238v1,7313,Technische Fakultät,2022,reportedly,0.0
2021-06-23 09:18:14+00:00,2106.12253v4,11413,Technische Fakultät,2021,reportedly,0.0
2021-06-23 09:25:32+00:00,2106.12255v4,9435,Technische Fakultät,2021,reportedly,0.0
2022-06-15 07:29:46+00:00,2206.07332v3,12187,Technische Fakultät,2022,reportedly,0.0
2024-04-20 14:56:34+00:00,2404.13399v1,7056,Technische Fakultät,2024,reportedly,0.0
2022-03-19 09:40:48+00:00,2203.11728v1,2175,Technische Fakultät,2022,reportedly,0.0
2022-03-19 09:02:26+00:00,2203.12414v1,2131,Technische Fakultät,2022,reportedly,0.0
2022-03-19 09:08:14+00:00,2203.12415v1,1898,Technische Fakultät,2022,reportedly,0.0
2022-02-16 13:01:45+00:00,2202.08034v1,1987,Technische Fakultät,2022,reportedly,0.0
2022-03-19 09:26:07+00:00,2203.11727v1,1998,Technische Fakultät,2022,reportedly,0.0
2022-03-19 09:36:25+00:00,2203.14762v1,1884,Technische Fakultät,2022,reportedly,0.0
2022-03-19 09:46:19+00:00,2203.11729v1,2115,Technische Fakultät,2022,reportedly,0.0
2020-04-07 08:05:31+00:00,2004.03183v1,6818,Technische Fakultät,2020,reportedly,0.0
2023-04-01 10:26:16+00:00,2304.00285v1,2016,Technische Fakultät,2023,reportedly,0.0
2022-03-19 09:20:40+00:00,2203.14820v1,2957,Technische Fakultät,2022,reportedly,0.0
2022-11-05 07:53:02+00:00,2211.02842v1,7142,Technische Fakultät,2022,reportedly,0.0
2022-03-19 08:37:40+00:00,2203.12604v1,6739,Technische Fakultät,2022,reportedly,0.0
2023-07-08 09:59:19+00:00,2307.03945v1,2939,Technische Fakultät,2023,reportedly,0.0
2023-12-12 12:21:08+00:00,2312.07208v1,8252,Technische Fakultät,2023,reportedly,0.0
2022-03-19 08:45:45+00:00,2204.07058v1,7118,Technische Fakultät,2022,reportedly,0.0
2022-06-14 19:58:28+00:00,2206.07142v1,2404,Technische Fakultät,2022,reportedly,0.0
2023-04-03 20:59:16+00:00,2304.01376v1,7176,Technische Fakultät,2023,reportedly,0.0
2020-05-29 08:51:26+00:00,2005.14453v1,3874,Technische Fakultät,2020,reportedly,0.0
2021-05-17 16:14:06+00:00,2105.07990v3,6392,Technische Fakultät,2021,reportedly,0.0
2022-11-05 08:10:11+00:00,2211.02847v1,6116,Technische Fakultät,2022,reportedly,0.0
2023-03-30 09:26:08+00:00,2303.17248v1,7185,Technische Fakultät,2023,reportedly,0.0
2022-05-18 09:10:42+00:00,2205.08805v1,2562,Technische Fakultät,2022,reportedly,0.0
2022-03-19 08:56:54+00:00,2204.07059v1,6920,Technische Fakultät,2022,reportedly,0.0
2022-04-27 08:52:54+00:00,2204.12774v1,27127,Technische Fakultät,2022,reportedly,0.0
2011-02-23 12:10:10+00:00,1102.4720v1,2521,Technische Fakultät,2011,reportedly,0.0
2016-05-27 09:59:37+00:00,1605.08564v2,5830,Technische Fakultät,2016,reportedly,0.0
2015-09-01 10:03:56+00:00,1509.00208v2,5189,Technische Fakultät,2015,reportedly,0.0
2015-09-01 10:03:56+00:00,1509.00208v2,5189,Technische Fakultät,2015,reportedly,0.0
2019-06-06 07:07:30+00:00,1906.02445v1,3329,Technische Fakultät,2019,reportedly,0.0
2021-10-31 20:53:11+00:00,2111.00591v1,6556,Technische Fakultät,2021,reportedly,0.0
2021-10-31 20:53:11+00:00,2111.00591v1,6556,Technische Fakultät,2021,reportedly,0.0
2024-06-27 08:37:47+00:00,2406.18998v1,7317,Technische Fakultät,2024,reportedly,0.0
2024-06-27 08:37:47+00:00,2406.18998v1,7317,Technische Fakultät,2024,reportedly,0.0
2017-04-24 09:15:20+00:00,1704.07102v2,4813,Technische Fakultät,2017,reportedly,0.0
2020-10-12 13:35:05+00:00,2010.05705v1,2221,Technische Fakultät,2020,reportedly,0.0
2020-10-12 13:35:05+00:00,2010.05705v1,2221,Technische Fakultät,2020,reportedly,0.0
2017-01-19 09:29:11+00:00,1701.08068v1,6073,Technische Fakultät,2017,reportedly,0.0
2022-07-05 07:50:15+00:00,2207.01858v1,2706,Technische Fakultät,2022,reportedly,0.0
2022-07-05 07:50:15+00:00,2207.01858v1,2706,Technische Fakultät,2022,reportedly,0.0
2023-04-06 07:45:08+00:00,2304.02909v1,6072,Technische Fakultät,2023,reportedly,0.0
2023-04-06 07:45:08+00:00,2304.02909v1,6072,Technische Fakultät,2023,reportedly,0.0
2017-03-20 13:46:44+00:00,1703.06741v1,7989,Technische Fakultät,2017,reportedly,0.0
2017-03-20 13:46:44+00:00,1703.06741v1,7989,Technische Fakultät,2017,reportedly,0.0
2023-12-21 11:37:03+00:00,2312.13759v1,6283,Technische Fakultät,2023,reportedly,0.0
2023-12-21 11:37:03+00:00,2312.13759v1,6283,Technische Fakultät,2023,reportedly,0.0
2021-05-18 07:53:35+00:00,2105.08331v1,4246,Technische Fakultät,2021,reportedly,0.0
2021-05-18 07:53:35+00:00,2105.08331v1,4246,Technische Fakultät,2021,reportedly,0.0
2015-05-12 06:18:37+00:00,1505.02883v2,9882,Technische Fakultät,2015,reportedly,0.0
2017-09-17 15:26:25+00:00,1709.05679v2,4032,Technische Fakultät,2017,reportedly,0.0
2022-08-24 15:19:28+00:00,2208.11605v1,10099,Technische Fakultät,2022,reportedly,0.0
2023-06-30 20:48:35+00:00,2307.00131v2,21392,Technische Fakultät,2023,reportedly,0.0
2024-06-26 18:11:10+00:00,2406.18666v1,4081,Technische Fakultät,2024,reportedly,0.0
2016-08-07 16:04:05+00:00,1608.02233v1,7228,Technische Fakultät,2016,reportedly,0.0
2018-10-10 13:23:36+00:00,1810.04510v1,8241,Technische Fakultät,2018,reportedly,0.0
2021-09-03 09:51:32+00:00,2109.01406v2,9473,Technische Fakultät,2021,reportedly,0.0
2011-05-23 14:14:45+00:00,1105.4509v1,2282,Technische Fakultät,2011,reportedly,0.0
2016-07-14 10:24:08+00:00,1607.04069v1,12101,Technische Fakultät,2016,reportedly,0.0
2019-02-06 09:10:37+00:00,1902.02074v1,4625,Technische Fakultät,2019,reportedly,0.0
2022-11-09 10:44:03+00:00,2211.04796v1,8626,Technische Fakultät,2022,reportedly,0.0
2023-01-09 17:20:32+00:00,2301.03524v1,11528,Technische Fakultät,2023,reportedly,0.0
2020-06-07 14:15:51+00:00,2006.04157v2,10332,Technische Fakultät,2020,reportedly,0.0
2024-01-25 20:57:21+00:00,2401.14507v1,5246,Technische Fakultät,2024,reportedly,0.0
2024-01-29 11:09:06+00:00,2401.16057v1,3368,Technische Fakultät,2024,reportedly,0.0
2018-04-16 12:35:29+00:00,1804.05638v1,4047,Technische Fakultät,2018,reportedly,0.0
2012-08-10 18:47:30+00:00,1208.2248v2,4218,Technische Fakultät,2012,reportedly,0.0
2021-04-29 12:41:45+00:00,2104.14303v2,14109,Technische Fakultät,2021,reportedly,0.0
2021-10-01 12:41:30+00:00,2110.00356v2,7552,Technische Fakultät,2021,reportedly,0.0
2013-05-24 16:55:42+00:00,1305.5793v2,5191,Technische Fakultät,2013,reportedly,0.0
2014-11-25 10:27:26+00:00,1411.6793v3,6175,Technische Fakultät,2014,reportedly,0.0
2018-04-27 06:30:17+00:00,1804.10357v1,7603,Technische Fakultät,2018,reportedly,0.0
2023-06-13 08:00:59+00:00,2306.07604v1,13317,Technische Fakultät,2023,reportedly,0.0
2024-02-07 13:45:43+00:00,2402.04848v2,9728,Technische Fakultät,2024,reportedly,0.0
2023-06-26 15:55:41+00:00,2306.14797v1,14258,Technische Fakultät,2023,reportedly,0.0
2022-05-31 14:37:06+00:00,2205.15832v1,88936,Technische Fakultät,2022,reportedly,0.0
2023-12-05 17:19:43+00:00,2312.02903v1,8501,Technische Fakultät,2023,reportedly,0.0
2023-12-05 17:19:43+00:00,2312.02903v1,8501,Technische Fakultät,2023,reportedly,0.0
2019-02-11 17:50:28+00:00,1902.04018v1,5963,Technische Fakultät,2019,reportedly,0.0
2023-02-03 15:07:22+00:00,2302.01797v1,8687,Technische Fakultät,2023,reportedly,0.0
2019-01-05 15:10:09+00:00,1901.01428v2,7907,Technische Fakultät,2019,reportedly,0.0
2019-01-05 15:10:09+00:00,1901.01428v2,7907,Technische Fakultät,2019,reportedly,0.0
2020-03-02 18:18:55+00:00,2003.01085v1,10802,Technische Fakultät,2020,reportedly,0.0
2020-03-02 18:18:55+00:00,2003.01085v1,10802,Technische Fakultät,2020,reportedly,0.0
2023-11-17 12:37:31+00:00,2311.10488v1,8540,Technische Fakultät,2023,reportedly,0.0
2014-08-22 12:09:01+00:00,1408.5273v1,3895,Technische Fakultät,2014,reportedly,0.0
2014-08-22 12:09:01+00:00,1408.5273v1,3895,Technische Fakultät,2014,reportedly,0.0
2023-05-25 14:00:48+00:00,2305.16374v1,9148,Technische Fakultät,2023,reportedly,0.0
2022-10-18 07:36:26+00:00,2210.09650v1,11488,Technische Fakultät,2022,reportedly,0.0
2022-10-18 07:36:26+00:00,2210.09650v1,11488,Technische Fakultät,2022,reportedly,0.0
2020-02-06 10:07:19+00:00,2002.02183v1,4168,Technische Fakultät,2020,reportedly,0.0
2023-03-24 14:13:51+00:00,2303.14014v2,10700,Technische Fakultät,2023,reportedly,0.0
2023-03-24 14:13:51+00:00,2303.14014v2,10700,Technische Fakultät,2023,reportedly,0.0
